",""text"",""favorited"",""favoriteCount"",""replyToSN"",""created"",""truncated"",""replyToSID"",""id"",""replyToUID"",""statusSource"",""screenName"",""retweetCount"",""isRetweet"",""retweeted"",""longitude"",""latitude""";;;
"389,""When you are of the Light, you will always do what is right, and will never abuse or harm anyone. """"Matt Lauer"""", #MeToo , franken."",FALSE,0,NA,""11/29/17 23:15"",FALSE,NA,9.36e+17,NA,""<a href=""""http://twitter.com"""" rel=""""nofollow"""">Twitter Web Client</a>"",""CHRISTLORD"",0,FALSE,FALSE,NA,NA";;;
"390,""#XmasGotMeLike ";;;
You know that it's true;;;
Who is nice will get candy;;;
"Who is naughty #MeToo"",FALSE,2,NA,""11/29/17 23:15"",FALSE,NA,9.36e+17,NA,""<a href=""""http://twitter.com"""" rel=""""nofollow"""">Twitter Web Client</a>"",""keet0007"",0,FALSE,FALSE,NA,NA";;;
"391,""For most of these accusations, there is little to no evidence. If I worked in an office, I would be terrified of be https://t.co/OiDVglC9Z7"",FALSE,1,""Webbedspiderrob"",""11/29/17 23:15"",TRUE,9.36e+17,9.36e+17,90662642,""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",""Webbedspiderrob"",0,FALSE,FALSE,NA,NA";;;
"392,""Next up on the #metoo playlist - Fuck You by Lily Allen https://t.co/zuf3yg6nzB"",FALSE,0,""ejgibbens"",""11/29/17 23:15"",FALSE,9.36e+17,9.36e+17,24524789,""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",""ejgibbens"",0,FALSE,FALSE,NA,NA";;;
"393,""@MeetThePress - @maziehirono - glad you did not let Chuck bully you. Al Franken cases need to have investigation-so https://t.co/2L6i6lgwdH"",FALSE,5,""MeetThePress"",""11/29/17 23:14"",TRUE,NA,9.36e+17,11856892,""<a href=""""http://twitter.com"""" rel=""""nofollow"""">Twitter Web Client</a>"",""GardJohanna"",0,FALSE,FALSE,NA,NA";;;
"394,""Donald Trumps Sexual Assault Accusers Demand Justice in the #MeToo Era https://t.co/rm7t0aVleY via @InStyle"",FALSE,0,NA,""11/29/17 23:14"",FALSE,NA,9.36e+17,NA,""<a href=""""http://twitter.com"""" rel=""""nofollow"""">Twitter Web Client</a>"",""chambs24"",0,FALSE,FALSE,NA,NA";;;
"395,""So who made fun of Mike Pence never being alone with a women ? Oh yeah the media/social media. How is that working out ?";;;
"#MeToo"",FALSE,4,NA,""11/29/17 23:14"",FALSE,NA,9.36e+17,NA,""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>"",""_NPOB"",1,FALSE,FALSE,NA,NA";;;
"396,""@NBC MattLauer once summoned a female employee to his office, and then dropped his pants, showing her his penis. Af https://t.co/WHB98XGzfO"",FALSE,0,""nbc"",""11/29/17 23:14"",TRUE,NA,9.36e+17,26585095,""<a href=""""http://twitter.com/#!/download/ipad"""" rel=""""nofollow"""">Twitter for iPad</a>"",""mellgibsom"",0,FALSE,FALSE,NA,NA";;;
"397,""The latest The Santa Claus Daily! https://t.co/skXwNHRsdE #metoo"",FALSE,0,NA,""11/29/17 23:14"",FALSE,NA,9.36e+17,NA,""<a href=""""http://paper.li"""" rel=""""nofollow"""">Paper.li</a>"",""SantaList"",0,FALSE,FALSE,NA,NA";;;
"398,""The #swamp is being #drained just not in the way anyone could have imagined. #MattLauer #celebrities #hah btw https://t.co/tEGGKFezaz"",FALSE,0,NA,""11/29/17 23:14"",TRUE,NA,9.36e+17,NA,""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>"",""patrick_hilmar"",0,FALSE,FALSE,NA,NA";;;
"399,""Donald Trump Jr. Is a Moron Intent on Diminishing the #MeToo Moment https://t.co/d48tMLLCln via @thedailybeast"",FALSE,0,NA,""11/29/17 23:14"",FALSE,NA,9.36e+17,NA,""<a href=""""http://twitter.com"""" rel=""""nofollow"""">Twitter Web Client</a>"",""a_fly_guy"",0,FALSE,FALSE,NA,NA";;;
"400,""Bette Miller recalls @GeraldoRivera violently assaulting her #metoo https://t.co/msiIlknA2B"",FALSE,1,NA,""11/29/17 23:14"",FALSE,NA,9.36e+17,NA,""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",""IOnlyLikeMetal"",0,FALSE,FALSE,NA,NA";;;
"401,""I am not asking if Geraldo Rivera has ever raped, sexually assaulted or sexually harassed someone, but @AshleyAlese https://t.co/frA1akSOMI"",FALSE,2,NA,""11/29/17 23:14"",TRUE,NA,9.36e+17,NA,""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>"",""DPSisler"",1,FALSE,FALSE,NA,NA";;;
"402,""To all young people, your sexual tango will follow you all of your life good or bad. Yes it belongs to all of us. Respect yourself &amp";" #metoo."",FALSE,0,NA,""11/29/17 23:14"",FALSE,NA,9.36e+17,NA,""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>"",""leslieferebee"",0,FALSE,FALSE,NA,NA";;
"403,""After #MeToo &amp"; Uber &amp; the rest, what are young women in STEM thinking? I asked some &amp;" basically, young ppl are great https://t.co/vdH34MOxw2"",FALSE,1,NA,""11/29/17 23:14"",FALSE,NA,9.36e+17,NA,""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>"",""arielbogle"",1,FALSE,FALSE,NA,NA"
"404,""Matt Lauer, et al., are all the more reason for women to speak out when faced w/ sexual harassment.";;;
;;;
"Makes me tempt https://t.co/I1DozJC5Ow"",FALSE,1,NA,""11/29/17 23:14"",TRUE,NA,9.36e+17,NA,""<a href=""""http://twitter.com/#!/download/ipad"""" rel=""""nofollow"""">Twitter for iPad</a>"",""realMichalDinal"",0,FALSE,FALSE,NA,NA";;;
"405,""@Cernovich @g_keillor can be as flip as he likes -- as long as he thinks his massive property portfolio isn't under https://t.co/JWuSHng9bm"",FALSE,0,""Cernovich"",""11/29/17 23:14"",TRUE,9.36e+17,9.36e+17,358545917,""<a href=""""http://twitter.com"""" rel=""""nofollow"""">Twitter Web Client</a>"",""_standeliver"",0,FALSE,FALSE,NA,NA";;;
"406,""Donald Trump Jr. Is a Moron Intent on Diminishing the #MeToo Moment https://t.co/jjR9AKLmEC"",FALSE,0,NA,""11/29/17 23:14"",FALSE,NA,9.36e+17,NA,""<a href=""""http://twitter.com"""" rel=""""nofollow"""">Twitter Web Client</a>"",""68Valentine"",0,FALSE,FALSE,NA,NA";;;
"407,""with stories still being unraveled heres my #MeToo"",FALSE,12,NA,""11/29/17 23:14"",FALSE,NA,9.36e+17,NA,""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",""KristianaRose_"",0,FALSE,FALSE,NA,NA";;;
"408,""1/4 women experience sexual assault. I told and believed I was 'oversexualized.' Now I think 1/4 men may commit sex https://t.co/2sKcguAry2"",FALSE,1,NA,""11/29/17 23:13"",TRUE,NA,9.36e+17,NA,""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",""ThisLadysFight"",1,FALSE,FALSE,NA,NA";;;
"409,""Man I sure wish @BestBuy took my sexual harassment complaints against my former supervisor seriously #metoo https://t.co/J815TixSp1"",FALSE,1,NA,""11/29/17 23:13"",TRUE,NA,9.36e+17,NA,""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",""cattooedvegan"",0,FALSE,FALSE,NA,NA";;;
"410,""RT @MelMorgan1350 ";;;
"Franken would simply follow the advice he gave to others. Al Franken #MSM #Congress https://t.co/sFja3BELe4"",FALSE,1,NA,""11/29/17 23:13"",TRUE,NA,9.36e+17,NA,""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",""ArcJoanof"",1,FALSE,FALSE,NA,NA";;;
"411,""#MeToo whatever happened to the allegation of sexual harassment against #MariahCarey? Oh wait.... men cant say #metoo"",FALSE,1,NA,""11/29/17 23:13"",FALSE,NA,9.36e+17,NA,""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",""GinaMalia424"",0,FALSE,FALSE,NA,NA";;;
"412,""https://t.co/8L2BikfhUP @nytimes our very own news managers have permitted sexual harassment and have turned a blin https://t.co/tYW9kNgmVs"",FALSE,0,NA,""11/29/17 23:13"",TRUE,NA,9.36e+17,NA,""<a href=""""http://twitter.com"""" rel=""""nofollow"""">Twitter Web Client</a>"",""adelesammarco"",0,FALSE,FALSE,NA,NA";;;
"413,""What is fucking wrong with this family. This is repulsive. #MeToo #NoMoore #IBelieveThem https://t.co/qYwBL55mWG"",FALSE,0,NA,""11/29/17 23:13"",FALSE,NA,9.36e+17,NA,""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",""statice1213"",0,FALSE,FALSE,NA,NA";;;
"414,""Garrison Keillor fired for abusing women the same day he wrote @StarTribune op-ed defending @alfranken @g_keillor https://t.co/x3VcmGfeW5"",FALSE,1,NA,""11/29/17 23:13"",TRUE,NA,9.36e+17,NA,""<a href=""""https://about.twitter.com/products/tweetdeck"""" rel=""""nofollow"""">TweetDeck</a>"",""Berning2020"",0,FALSE,FALSE,NA,NA";;;
"415,"".@Deadline reviewed 600+ #EEOC press releases  and only two announced the settlement of sexual harassment lawsuits https://t.co/nmhmzJoBZz"",FALSE,2,NA,""11/29/17 23:13"",TRUE,NA,9.36e+17,NA,""<a href=""""http://twitter.com"""" rel=""""nofollow"""">Twitter Web Client</a>"",""tanjimobi"",0,FALSE,FALSE,NA,NA";;;
"416,""Terminal velocity reached. No one can keep up anymore. #MeToo https://t.co/P6yziUOXGJ"",FALSE,0,NA,""11/29/17 23:13"",FALSE,NA,9.36e+17,NA,""<a href=""""http://twitter.com"""" rel=""""nofollow"""">Twitter Web Client</a>"",""secondiusacct"",0,FALSE,FALSE,NA,NA";;;
"417,""High ladies diplomats, protection officers be part of #metoo motion  NEWPAPER24 https://t.co/W8CHVyZB6T"",FALSE,0,NA,""11/29/17 23:12"",FALSE,NA,9.36e+17,NA,""<a href=""""http://publicize.wp.com/"""" rel=""""nofollow"""">WordPress.com</a>"",""AutomobilN"",0,FALSE,FALSE,NA,NA";;;
"418,""@doctor_oxford #metoo happened lots of times in my career one time I did speak out was not backed by the nursing sc https://t.co/hrxIgETgv8"",FALSE,1,""doctor_oxford"",""11/29/17 23:12"",TRUE,9.36e+17,9.36e+17,3383159573,""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",""kinrade_sophie"",0,FALSE,FALSE,NA,NA";;;
"419,""This needs to happen. #SexualHarassment #MeToo https://t.co/BC0TFqtR01"",FALSE,2,NA,""11/29/17 23:12"",FALSE,NA,9.36e+17,NA,""<a href=""""http://twitter.com"""" rel=""""nofollow"""">Twitter Web Client</a>"",""SheWhoResists"",0,FALSE,FALSE,NA,NA";;;
"420,""After Garrison Keillor, this is my new strategy for interacting with ALL women...";;;
;;;
"#inappropriate https://t.co/LwE3leU9zZ"",FALSE,0,NA,""11/29/17 23:12"",TRUE,NA,9.36e+17,NA,""<a href=""""http://twitter.com"""" rel=""""nofollow"""">Twitter Web Client</a>"",""CagedTigersRMad"",0,FALSE,FALSE,NA,NA";;;
"421,""@DonCheadle For real. #MeToo"",FALSE,1,""DonCheadle"",""11/29/17 23:11"",FALSE,9.36e+17,9.36e+17,228794007,""<a href=""""http://twitter.com"""" rel=""""nofollow"""">Twitter Web Client</a>"",""cricket108"",0,FALSE,FALSE,NA,NA";;;
"422,""#MeToo my boss once told me you look nice today should I jump on this bandwagon?"",FALSE,1,NA,""11/29/17 23:11"",FALSE,NA,9.36e+17,NA,""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",""GinaMalia424"",0,FALSE,FALSE,NA,NA";;;
"423,""#MeToo started by @Alyssa_Milano which truly opened peoples eyes to the high crimes"",FALSE,0,NA,""11/29/17 23:11"",FALSE,NA,9.36e+17,NA,""<a href=""""http://twitter.com"""" rel=""""nofollow"""">Twitter Web Client</a>"",""MAGAChronicle"",0,FALSE,FALSE,NA,NA";;;
"424,""Email to Francey Hakes trying to explain why I was upset. April 2016 #MeToo https://t.co/Eo9JAngPwm"",FALSE,1,NA,""11/29/17 23:11"",FALSE,NA,9.36e+17,NA,""<a href=""""http://twitter.com"""" rel=""""nofollow"""">Twitter Web Client</a>"",""morgainmcgovern"",1,FALSE,FALSE,NA,NA";;;
"425,""@NancyPelosi What about #metoo YOU HAVE THE OPPORTUNITY TO START THE CHANGE!  Stand up for women. NOW!  Start the https://t.co/BNPvKZK66k"",FALSE,0,""NancyPelosi"",""11/29/17 23:11"",TRUE,9.36e+17,9.36e+17,15764644,""<a href=""""http://twitter.com/#!/download/ipad"""" rel=""""nofollow"""">Twitter for iPad</a>"",""MissK_HAK57"",0,FALSE,FALSE,NA,NA";;;
"426,""How far would #MeToo &amp"; #BlackLivesMatter &amp;" other social justice movements get w/out a level online playing field? https://t.co/BVKeeqvcWW"",FALSE,5,NA,""11/29/17 23:11"",TRUE,NA,9.36e+17,NA,""<a href=""""http://twitter.com"""" rel=""""nofollow"""">Twitter Web Client</a>"",""LitsaDremousis"",5,FALSE,FALSE,NA,NA";
"427,""America: The #MeToo movement has been a watershed moment to talk about solutions to sexual harassment in the workp https://t.co/nTzCVKx52M"",FALSE,2,""StuckonSW"",""11/29/17 23:11"",TRUE,9.36e+17,9.36e+17,2417630238,""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",""StuckonSW"",0,FALSE,FALSE,NA,NA";;;
"428,""Does anyone think this #MeToo campaign, is becoming a male witch hunt? I mean seriously most of these accusations a https://t.co/JtiH1aYYnW"",FALSE,0,NA,""11/29/17 23:11"",TRUE,NA,9.36e+17,NA,""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",""Webbedspiderrob"",0,FALSE,FALSE,NA,NA";;;
"429,""#MeToo but I didnt wait decades, years,months or days....  these poor men.. wont even be able to say you look p https://t.co/0lBt6nk4o5"",FALSE,0,NA,""11/29/17 23:10"",TRUE,NA,9.36e+17,NA,""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",""GinaMalia424"",0,FALSE,FALSE,NA,NA";;;
"430,""Trump Accuser Says President's Gleeful Tweets About Men Accused in #MeToo Movement Are Dangerous - People https://t.co/DMZ3KaPAIB"",FALSE,1,NA,""11/29/17 23:10"",FALSE,NA,9.36e+17,NA,""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",""bellatrova"",1,FALSE,FALSE,NA,NA";;;
"431,""Garrison Keillor fired for abusing women the same day he wrote @StarTribune op-ed defending @alfranken @g_keillor https://t.co/OxfmpPxMm4"",FALSE,0,NA,""11/29/17 23:10"",TRUE,NA,9.36e+17,NA,""<a href=""""https://about.twitter.com/products/tweetdeck"""" rel=""""nofollow"""">TweetDeck</a>"",""Berning2020"",1,FALSE,FALSE,NA,NA";;;
"432,""C.L. Francisco offers a unique vision for #metoo with a new video recalling her past as memories of trees: Women's https://t.co/4IobAjGMET"",FALSE,1,NA,""11/29/17 23:10"",TRUE,NA,9.36e+17,NA,""<a href=""""http://twitter.com"""" rel=""""nofollow"""">Twitter Web Client</a>"",""yeshuascat"",0,FALSE,FALSE,NA,NA";;;
"433,""I as a woman and proud USNVet I am  finding it very difficult to get on the #metoo bandwagon.  ";;;
"I sympathize with v https://t.co/78Rqc8E6dw"",FALSE,0,NA,""11/29/17 23:10"",TRUE,NA,9.36e+17,NA,""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>"",""NOMOPAIN4ME"",0,FALSE,FALSE,NA,NA";;;
"434,""R u f'ing kidding me?? If an ultra famous woman is subjected to this, why is it so hard for men to understand it's https://t.co/8bUtaXi2x3"",FALSE,0,NA,""11/29/17 23:10"",TRUE,NA,9.36e+17,NA,""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>"",""RebeccaTucker7"",0,FALSE,FALSE,NA,NA";;;
"435,""Matt Lauer, You finally got what you deserve! #MeToo I remember what you did in 2002, during OEF on #CVN71 I have one word for you #Karma"",FALSE,0,NA,""11/29/17 23:10"",FALSE,NA,9.36e+17,NA,""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>"",""PamBiancoUSN"",1,FALSE,FALSE,NA,NA";;;
"436,""@shari_botwin @helpareporter Now you can say """"get over it"""" and of course I'm still a white male (should I exploit t https://t.co/2e1a99LQob"",FALSE,0,""Ignorantconfide"",""11/29/17 23:09"",TRUE,9.36e+17,9.36e+17,9.14e+17,""<a href=""""http://twitter.com"""" rel=""""nofollow"""">Twitter Web Client</a>"",""Ignorantconfide"",0,FALSE,FALSE,NA,NA";;;
"437,""Oh, have the floodgates of #sexualassault allegations FINALLY opened? I hadn't noticed.  #MeToo https://t.co/CSEUQGewiv"",FALSE,1,NA,""11/29/17 23:09"",FALSE,NA,9.36e+17,NA,""<a href=""""http://twitter.com"""" rel=""""nofollow"""">Twitter Web Client</a>"",""MindAlteredPod"",0,FALSE,FALSE,NA,NA";;;
"438,""Tips for men on how to work alongside women: 1. Never pull out your penis";" 2. Dont gift a sex toy to a coworker. https://t.co/sPFNa0U1X5"",FALSE,1,NA,""11/29/17 23:09"",TRUE,NA,9.36e+17,NA,""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",""danielle_harts"",0,FALSE,FALSE,NA,NA";;
"439,""Been in a total funk today since I saw the news. Every time it hits me again. Every time there are more doubters qu https://t.co/LwQO8bQmAe"",FALSE,0,NA,""11/29/17 23:09"",TRUE,NA,9.36e+17,NA,""<a href=""""http://twitter.com"""" rel=""""nofollow"""">Twitter Web Client</a>"",""cprado724"",0,FALSE,FALSE,NA,NA";;;
"440,""I'm so angry....the way people rally around predators is sick. There's no """"timing"""" here";" as with so many cases, all https://t.co/yEySW0Ng2E"",FALSE,0,NA,""11/29/17 23:09"",TRUE,NA,9.36e+17,NA,""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>"",""hillbillyspider"",0,FALSE,FALSE,NA,NA";;
"441,""Not All Men Are Pigs https://t.co/Fa20X3ecNy via @BillMoyers #MeToo"",FALSE,1,NA,""11/29/17 23:09"",FALSE,NA,9.36e+17,NA,""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",""JoneBosworth"",0,FALSE,FALSE,NA,NA";;;
"442,""@NancyPelosi @realDonaldTrump What about #metoo YOU HAVE THE OPPORTUNITY TO START THE CHANGE!  Stand up for women. https://t.co/E0RsZGnofS"",FALSE,0,""NancyPelosi"",""11/29/17 23:08"",TRUE,9.36e+17,9.36e+17,15764644,""<a href=""""http://twitter.com/#!/download/ipad"""" rel=""""nofollow"""">Twitter for iPad</a>"",""MissK_HAK57"",0,FALSE,FALSE,NA,NA";;;
"443,""I .. dont ...like Your little Games dont like your Wicked ways you strip me frm my identity and  whitewash Buckbreak me and i say #MeToo"",FALSE,0,NA,""11/29/17 23:08"",FALSE,NA,9.36e+17,NA,""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>"",""RAWBreed_Prince"",0,FALSE,FALSE,NA,NA";;;
"444,""@maggieNYT @nancy_swider31 @RonanFarrow @jodikantor @mega2e @nytmike Agreed. Don't forget #RonanFarrow. Credit wher https://t.co/kJEr51O8U9"",FALSE,0,""maggieNYT"",""11/29/17 23:08"",TRUE,9.36e+17,9.36e+17,93069110,""<a href=""""http://twitter.com"""" rel=""""nofollow"""">Twitter Web Client</a>"",""LNSmithee"",0,FALSE,FALSE,NA,NA";;;
"445,""I cant help but wonder if any of the sexual assault allegations/#MeToo would have been brought to light had Donald https://t.co/SsBJZdivAi"",FALSE,11,NA,""11/29/17 23:08"",TRUE,NA,9.36e+17,NA,""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",""samanthasilve"",0,FALSE,FALSE,NA,NA";;;
"446,""Matt Lauer Accused of Sexual Harassment by Multiple Women (EXCLUSIVE) https://t.co/ULCqgCwDAJ via @RaminSetoodeh #metoo"",FALSE,0,NA,""11/29/17 23:08"",FALSE,NA,9.36e+17,NA,""<a href=""""http://paper.li"""" rel=""""nofollow"""">Paper.li</a>"",""kegill"",0,FALSE,FALSE,NA,NA";;;
"447,""@Alyssa_Milano Hes next. #MeToo"",FALSE,0,""Alyssa_Milano"",""11/29/17 23:08"",FALSE,9.36e+17,9.36e+17,26642006,""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",""CheriRamone"",0,FALSE,FALSE,NA,NA";;;
"448,""@lauferlaw @criticalthawt @SLSmith000 Sorry for going political again, but as an attorney who knows far too many f https://t.co/xhObl2JZdL"",FALSE,1,""KpTnd"",""11/29/17 23:08"",TRUE,9.36e+17,9.36e+17,967280624,""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",""KpTnd"",0,FALSE,FALSE,NA,NA";;;
"449,""not #MeToo  but #whoelse @Clt_TrafficGuy"",FALSE,0,NA,""11/29/17 23:08"",FALSE,NA,9.36e+17,NA,""<a href=""""http://twitter.com"""" rel=""""nofollow"""">Twitter Web Client</a>"",""RealGr8scott"",0,FALSE,FALSE,NA,NA";;;
"450,""Story changes lives. Its why #metoo and #Churchtoo matters. Its why my novel, How Sweet the Sound, matters and I https://t.co/6VTC56bKf8"",FALSE,2,NA,""11/29/17 23:08"",TRUE,NA,9.36e+17,NA,""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",""amysorrells"",2,FALSE,FALSE,NA,NA";;;
"451,""In middle school we had our own whisper network about someone there who repeatedly made females (from students to a https://t.co/dONMI4AMTO"",FALSE,17,NA,""11/29/17 23:08"",TRUE,NA,9.36e+17,NA,""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",""grandma_dison"",2,FALSE,FALSE,NA,NA";;;
"452,""@CernoCreatives #BarbaraWalters shamed victim Corey Feldman For Damaging An Entire Industry when he spoke of pedo https://t.co/e08coFKCni"",FALSE,15,""CernoCreatives"",""11/29/17 23:07"",TRUE,9.36e+17,9.36e+17,8.89e+17,""<a href=""""http://twitter.com"""" rel=""""nofollow"""">Twitter Web Client</a>"",""_LCMB_"",6,FALSE,FALSE,NA,NA";;;
"453,""This is really important. https://t.co/eDfWeVZWXO #MeToo"",FALSE,39,NA,""11/29/17 23:07"",FALSE,NA,9.36e+17,NA,""<a href=""""http://twitter.com"""" rel=""""nofollow"""">Twitter Web Client</a>"",""rachelsteenblik"",16,FALSE,FALSE,NA,NA";;;
"454,""Channeling my #metoo feelings this morning #runtheworld #queenbey https://t.co/8L8E7FroTx"",FALSE,0,NA,""11/29/17 23:07"",FALSE,NA,9.36e+17,NA,""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",""ejgibbens"",0,FALSE,FALSE,NA,NA";;;
"455,""On a big @UnfilteredSE at 7pm ET: I talk to @RepGregoryMeeks about the future of Congressman Conyers, plus https://t.co/UbU7PbKufr"",FALSE,20,NA,""11/29/17 23:07"",TRUE,NA,9.36e+17,NA,""<a href=""""http://twitter.com"""" rel=""""nofollow"""">Twitter Web Client</a>"",""secupp"",7,FALSE,FALSE,NA,NA";;;
"456,""@alfranken You need to go Frankin...Karma Karma Karma.";;;
"#MeToo #gotmetoo"",FALSE,0,""alfranken"",""11/29/17 23:07"",FALSE,NA,9.36e+17,7334402,""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>"",""joeshelton10"",0,FALSE,FALSE,NA,NA";;;
"457,""Hey stupid, some people fact check and you're easy.  #MeToo #NoMoore #Resistance #TaxScam #traitortrump https://t.co/iSr49ACsEn"",FALSE,0,NA,""11/29/17 23:07"",TRUE,NA,9.36e+17,NA,""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>"",""dubie1151"",0,FALSE,FALSE,NA,NA";;;
"458,""#NPR Chief News Editor Departs After Harassment Allegations";;;
https://t.co/5wbfqFx4VP;;;
"#SexualHarassment https://t.co/m0xvBxJpTU"",FALSE,1,NA,""11/29/17 23:06"",TRUE,NA,9.36e+17,NA,""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>"",""LarryvilleLaw1"",2,FALSE,FALSE,NA,NA";;;
"459,""Reality check: these guys arent going down for microaggressions. Theyre not losing their jobs for telling Janice https://t.co/YphL6yLEiE"",FALSE,4,NA,""11/29/17 23:06"",TRUE,NA,9.36e+17,NA,""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",""Ebackagain"",0,FALSE,FALSE,NA,NA";;;
"460,"".@g_keillor ";;;
"What a huge disappointment. How is does someone with so much emotional intelligence do something so basic and STUPID?  #MeToo"",FALSE,0,NA,""11/29/17 23:06"",FALSE,NA,9.36e+17,NA,""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",""madmommadmom"",0,FALSE,FALSE,NA,NA";;;
"461,""The #PersiStanceinc anonymous reporting model will take ignorant comments like @GeraldoRivera and give them to the https://t.co/PsVbIwnAX6"",FALSE,0,NA,""11/29/17 23:06"",TRUE,NA,9.36e+17,NA,""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",""persiStanceinc"",0,FALSE,FALSE,NA,NA";;;
"462,""@Clyburn You cant jump to conclusions with these type of things, Clyburn told @NYTimes. For all I know, all of https://t.co/zaspnnk8F2"",FALSE,2,""_standeliver"",""11/29/17 23:06"",TRUE,9.36e+17,9.36e+17,9.31e+17,""<a href=""""http://twitter.com"""" rel=""""nofollow"""">Twitter Web Client</a>"",""_standeliver"",1,FALSE,FALSE,NA,NA";;;
"463,""Finally women feel safe to take down these men in powerful positions that abused their power for so long.. we will https://t.co/mUouL5WkxW"",FALSE,0,NA,""11/29/17 23:06"",TRUE,NA,9.36e+17,NA,""<a href=""""http://twitter.com"""" rel=""""nofollow"""">Twitter Web Client</a>"",""KimBarlow"",0,FALSE,FALSE,NA,NA";;;
"464,""Ending the Culture of Silence Surrounding Sexual Violence https://t.co/WAknm3XI1A #metoo"",FALSE,0,NA,""11/29/17 23:05"",FALSE,NA,9.36e+17,NA,""<a href=""""http://www.livejournal.com/"""" rel=""""nofollow"""">LiveJournal.com</a>"",""JamilehKharrazi"",0,FALSE,FALSE,NA,NA";;;
"465,""I mean #uspoli #cnn # Americans #draintheswamp #deplorables all know @potus is #racist serial sexual predator and https://t.co/9SrIhOe17D"",FALSE,0,NA,""11/29/17 23:05"",TRUE,NA,9.36e+17,NA,""<a href=""""http://www.myplume.com/"""" rel=""""nofollow"""">PlumeåÊforåÊAndroid</a>"",""lgfc2"",1,FALSE,FALSE,NA,NA";;;
"466,""Want to fix #sexualharassment and #metoo?  Let UGLY WOMEN file suit for discrimination any time a pretty woman hire https://t.co/zbwidCv5u9"",FALSE,0,NA,""11/29/17 23:05"",TRUE,NA,9.36e+17,NA,""<a href=""""http://twitter.com"""" rel=""""nofollow"""">Twitter Web Client</a>"",""Ignorantconfide"",0,FALSE,FALSE,NA,NA";;;
